YouTuber_ID,YouTuber_Name,Channel_Name,Country,Primary_Game,Secondary_Game,Subscribers,Total_Views,Video_Count,Avg_Views_Per_Video,Channel_Age_Years,Upload_Freq_Per_Week,Avg_Video_Length_Minutes,Likes_Per_Video_Avg,Comments_Per_Video_Avg,Engagement_Rate_Percent,Verified,Team_Affiliation,Content_Type,Language,Twitch,Instagram,Twitter,Contact_Email,Monetization_Est_USD_per_Month,Avg_Sponsor_Rate_USD,Top_Video_Title,Top_Video_Views,Last_Upload_Date,Peak_Concurrent_Viewers
YT101257,xNinja6637,OGShadow6178Live,USA,Mobile Legends,Roblox,5828,19055804,279,68300,9,2,21,3385,718,6.01,FALSE,BK,News/Analysis,German,twitch.tv/user1257,@insta78356,@tw23942,contact+1257@example.com,5174.67,1.83,Top Moments 1257,1075212,14-07-2025,78167
YT101258,xNinja7397,MsQueen5976TV,Japan,CS:GO Classics,Sim Racing,964,472010,320,1475,1,7,17,30,20,3.39,FALSE,Independent Creator,Vlogs,Portuguese,twitch.tv/user1258,@insta44515,@tw54363,contact+1258@example.com,297.09,0.17,Top Moments 1258,61830,26-04-2025,503
YT101259,MrRogue3508,GGHunter4765Live,Pakistan,Minecraft,,2726,6337619,313,20247,6,4,14,803,508,6.48,FALSE,Gen.G,News/Analysis,German,twitch.tv/user1259,@insta14154,@tw67353,contact+1259@example.com,1429.28,0.28,Top Moments 1259,822315,14-06-2025,28920
YT101260,OfficialStorm881,MrQueen4016Channel,India,PUBG Mobile,,7283,12968206,298,43517,10,7,9,1346,921,5.21,FALSE,OpTic,Let's Play,Portuguese,twitch.tv/user1260,@insta58711,@tw14954,contact+1260@example.com,1531.01,3.48,Top Moments 1260,1103851,17-06-2025,43311
YT101261,xHunter5604,RealKing5407TV,USA,Esports News,,3366,6435251,308,20893,8,2,8,1084,514,7.65,FALSE,TSM,News/Analysis,Indonesian,twitch.tv/user1261,@insta14069,@tw74220,contact+1261@example.com,235.8,0.73,Top Moments 1261,983005,07-07-2025,12537
YT101262,OfficialStorm3254,RealNinja9011Highlights,Canada,Counter-Strike 2,Rainbow Six Siege,7058,4720593,328,14392,3,2,2,1476,281,12.21,FALSE,BK,Speedrun,English,twitch.tv/user1262,@insta69937,@tw10487,contact+1262@example.com,421.42,0.4,Top Moments 1262,612288,13-06-2025,7243
YT101263,OGHunter7891,xShadow52Network,China,Call of Duty,Dota 2,683,3256455,315,10337,11,3,12,880,118,9.65,FALSE,Dynamo,Speedrun,Korean,twitch.tv/user1263,@insta60890,@tw66951,contact+1263@example.com,859.9,0.04,Top Moments 1263,35332,04-06-2025,11980
YT101264,MsRogue2633,OGAce1942TV,South Korea,Battlefield,CS:GO Classics,3908,13967393,332,42070,9,1,10,1552,450,4.76,FALSE,TSM,Cosplay/Entertainment,Portuguese,twitch.tv/user1264,@insta3011,@tw39568,contact+1264@example.com,270.15,0.57,Top Moments 1264,1901108,28-04-2025,23033
YT101265,MrBlade9345,OfficialSniper6892Plays,USA,Esports News,Hearthstone,500,315038,298,1057,2,7,8,104,5,10.31,FALSE,BK,Tutorials,Hindi,twitch.tv/user1265,@insta95692,@tw45560,contact+1265@example.com,264.44,0.21,Top Moments 1265,29571,26-06-2025,828
YT101266,MrPlay163,OfficialGamer2548TV,Canada,Counter-Strike 2,Overwatch,2494,2599719,297,8753,6,3,12,616,214,9.48,FALSE,EVOS,Montages,Korean,twitch.tv/user1266,@insta19894,@tw16336,contact+1266@example.com,915.79,1.01,Top Moments 1266,214420,12-04-2025,8768
YT101267,GGGamer9784,MsRogue9589Live,Russia,Esports News,League of Legends,701,330938,338,979,1,3,12,69,25,9.6,FALSE,Fnatic,Vlogs,English,twitch.tv/user1267,@insta54736,@tw68277,contact+1267@example.com,41.9,0.04,Top Moments 1267,46943,21-07-2025,1287
YT101268,RealShadow9478,MrPlay2004Gaming,Thailand,Fighting Games,,918,2210491,280,7894,7,7,8,443,191,8.03,FALSE,G2 Esports,Montages,English,twitch.tv/user1268,@insta86823,@tw34776,contact+1268@example.com,607.88,0.13,Top Moments 1268,123701,06-06-2025,10088
YT101269,FNStorm5305,OGSniper4044Gaming,Indonesia,Rainbow Six Siege,Counter-Strike 2,21541,31452950,290,108458,3,10,22,11546,744,11.33,FALSE,Independent Creator,Live Stream Clips,Russian,twitch.tv/user1269,@insta21232,@tw71504,contact+1269@example.com,21105,8.23,Top Moments 1269,2501717,01-08-2025,115748
YT101270,OGAce2466,GGBlade5259Esports,UK,Grand Theft Auto V,,17087,37204698,322,115542,7,1,16,5988,2779,7.59,FALSE,RRQ,Live Stream Clips,Korean,twitch.tv/user1270,@insta10807,@tw76352,contact+1270@example.com,1636.54,1.42,Top Moments 1270,1249504,07-05-2025,62910
YT101271,MsStorm8183,xStorm8946TV,Philippines,Rocket League,,7900,13257361,345,38427,4,4,17,1130,236,3.55,FALSE,FaZe Clan,Tutorials,Portuguese,twitch.tv/user1271,@insta62537,@tw33786,contact+1271@example.com,5873.91,1.87,Top Moments 1271,1685098,10-07-2025,15774
YT101272,OGShadow6659,xSniper8073Highlights,Indonesia,FIFA,Fighting Games,519,1942656,300,6475,9,3,11,325,49,5.78,FALSE,Gen.G,Montages,Indonesian,twitch.tv/user1272,@insta35737,@tw91989,contact+1272@example.com,485.19,0.25,Top Moments 1272,33985,20-02-2025,5886
YT101273,OfficialRogue61,OGGamer1614Esports,India,Apex Legends,Overwatch,1796,1812145,303,5980,5,2,15,547,95,10.74,FALSE,Envy,Speedrun,Hindi,twitch.tv/user1273,@insta45375,@tw59034,contact+1273@example.com,364.77,0.56,Top Moments 1273,16427,23-02-2025,8048
YT101274,MsPlay2060,TheFury9704Channel,UK,Valorant,Fighting Games,20763,30135999,314,95974,3,10,7,8230,1622,10.27,FALSE,NRG,News/Analysis,Indonesian,twitch.tv/user1274,@insta82691,@tw50424,contact+1274@example.com,22172.03,5.06,Top Moments 1274,891160,07-08-2025,70140
YT101275,MsKing9477,OGGamer9221Clips,Brazil,Fortnite,,3739,1790940,309,5795,8,7,16,224,147,6.4,FALSE,No Affiliation,Match Highlights,Russian,twitch.tv/user1275,@insta91794,@tw74815,contact+1275@example.com,1384.01,1.8,Top Moments 1275,187763,05-07-2025,6711
YT101276,xAce3582,MsRogue1614Live,USA,Dota 2,,121896,289566319,276,1049153,6,4,11,32710,23068,5.32,FALSE,Team Liquid,Game Guides,German,twitch.tv/user1276,@insta53098,@tw64390,contact+1276@example.com,31557.36,183.52,Top Moments 1276,8013947,05-05-2025,1344645
YT101277,RealHunter8948,OGBlade4254Esports,Turkey,Battlefield,Call of Duty,5593,5419624,321,16883,2,2,6,1453,149,9.49,FALSE,Independent Creator,News/Analysis,Indonesian,twitch.tv/user1277,@insta86175,@tw32886,contact+1277@example.com,1013.56,1.79,Top Moments 1277,779848,22-07-2025,9138
YT101278,TheWizard6186,TheHunter748Highlights,Malaysia,Apex Legends,,4053,2462303,322,7646,3,3,12,670,81,9.82,FALSE,TSM,Esports Team Channel,English,twitch.tv/user1278,@insta11527,@tw45520,contact+1278@example.com,725.59,1.14,Top Moments 1278,264293,18-06-2025,11114
YT101279,RealBlade3437,FNSniper2635Highlights,Russia,Hearthstone,Battlefield,1817,4966220,306,16229,8,3,10,918,197,6.87,FALSE,100 Thieves,Montages,Japanese,twitch.tv/user1279,@insta44065,@tw61142,contact+1279@example.com,826.23,0.7,Top Moments 1279,564420,02-04-2025,8626
YT101280,RealKing9451,RealQueen6281Esports,India,Hearthstone,Roblox,3691,11183747,305,36668,10,1,26,3823,296,11.23,FALSE,EVOS,Vlogs,Filipino,twitch.tv/user1280,@insta89389,@tw90337,contact+1280@example.com,259.42,0.74,Top Moments 1280,1785199,01-07-2025,35428
YT101281,ProBlade5961,ProStorm4844Live,UK,Esports News,Fighting Games,2335,6418326,302,21252,7,2,15,2503,259,13,FALSE,BK,Tutorials,Hindi,twitch.tv/user1281,@insta70942,@tw61387,contact+1281@example.com,1169.66,0.28,Top Moments 1281,101082,24-06-2025,22705
YT101282,ProNinja5030,OfficialHunter6059Highlights,Canada,Rainbow Six Siege,,9255,40701644,291,139868,10,1,21,5673,3247,6.38,FALSE,Gen.G,Montages,Filipino,twitch.tv/user1282,@insta50808,@tw77916,contact+1282@example.com,2090.68,2.43,Top Moments 1282,4662968,01-08-2025,128525
YT101283,GGPlay2044,OfficialHunter7579Channel,Mexico,Esports News,Rainbow Six Siege,13776,26563163,320,83009,6,2,19,6450,916,8.87,FALSE,No Affiliation,News/Analysis,Russian,twitch.tv/user1283,@insta42505,@tw4584,contact+1283@example.com,4152.33,5.23,Top Moments 1283,3748488,14-07-2025,83674
YT101284,MsKing7472,MsStorm601Esports,Japan,FIFA,Counter-Strike 2,847,353332,305,1158,1,4,12,23,29,4.49,FALSE,Cloud9,Tutorials,Portuguese,twitch.tv/user1284,@insta83155,@tw64172,contact+1284@example.com,165.44,0.22,Top Moments 1284,36599,31-05-2025,549
YT101285,MrHunter5763,OGShadow7235Official,Mexico,Esports News,Apex Legends,500,857378,299,2867,9,0.5,9,261,47,10.74,FALSE,Fnatic,Cosplay/Entertainment,Indonesian,twitch.tv/user1285,@insta95203,@tw16239,contact+1285@example.com,48.67,0.07,Top Moments 1285,69065,04-05-2025,1111
YT101286,OGPlay8888,xAce7548Highlights,Turkey,Counter-Strike 2,League of Legends,500,229296,299,766,3,4,2,47,10,7.44,FALSE,BK,Esports Team Channel,Korean,twitch.tv/user1286,@insta64956,@tw34792,contact+1286@example.com,75.78,0.06,Top Moments 1286,2378,13-07-2025,168
YT101287,MrRogue5503,RealAce8193TV,UK,Battlefield,,6719,8190476,322,25436,5,0.5,7,1000,389,5.46,FALSE,Independent Creator,Tutorials,German,twitch.tv/user1287,@insta71912,@tw9854,contact+1287@example.com,100.59,3.27,Top Moments 1287,259909,02-05-2025,25218
YT101288,xStorm7518,MsShadow5926Channel,Indonesia,Fortnite,Overwatch,510,1267283,312,4061,7,2,16,386,92,11.77,FALSE,G2 Esports,Let's Play,Hindi,twitch.tv/user1288,@insta5705,@tw51157,contact+1288@example.com,163.33,0.24,Top Moments 1288,187617,12-03-2025,5690
YT101289,MrBlade2899,MrGamer4319Official,UK,PUBG Mobile,Rocket League,500,469913,298,1576,7,3,10,159,28,11.87,FALSE,Gen.G,Let's Play,English,twitch.tv/user1289,@insta81931,@tw84055,contact+1289@example.com,142.45,0.09,Top Moments 1289,77181,09-07-2025,1709
YT101290,GGWizard2665,MsRogue3767Plays,Spain,CS:GO Classics,,5550,5930038,319,18589,3,4,14,578,96,3.63,FALSE,BK,Esports Team Channel,Indonesian,twitch.tv/user1290,@insta9968,@tw29885,contact+1290@example.com,1815.18,2.68,Top Moments 1290,476433,30-07-2025,19450
YT101291,GGHunter6252,MsKing1003Gaming,Pakistan,Mobile Legends,,160941,146354686,307,476725,4,4,2,11488,13375,5.22,FALSE,OpTic,Speedrun,Spanish,twitch.tv/user1291,@insta31771,@tw89724,contact+1291@example.com,30233.01,377.62,Top Moments 1291,21513756,15-04-2025,425404
YT101292,OfficialPlay7168,RealShadow7974Highlights,South Korea,TFT,Minecraft,2952,12044421,329,36609,10,2,15,1955,243,6,FALSE,Envy,Tutorials,Russian,twitch.tv/user1292,@insta83727,@tw92904,contact+1292@example.com,1105.78,0.56,Top Moments 1292,913805,09-08-2025,36740
YT101293,OfficialQueen1626,OGNinja3740TV,Thailand,Rainbow Six Siege,FIFA,11402,5313706,301,17653,7,1,19,1458,502,11.1,FALSE,No Affiliation,Cosplay/Entertainment,German,twitch.tv/user1293,@insta90705,@tw31137,contact+1293@example.com,501.77,2.13,Top Moments 1293,170182,03-05-2025,20126
YT101294,xGamer1701,GGAce3043Official,Indonesia,Fighting Games,Roblox,3397,9527693,278,34272,8,4,2,3404,195,10.5,FALSE,Independent Creator,Montages,Spanish,twitch.tv/user1294,@insta38667,@tw42383,contact+1294@example.com,3665.84,1.55,Top Moments 1294,209111,11-07-2025,13589
YT101295,xKing270,MsNinja1195Channel,Japan,CS:GO Classics,,2544,1742233,314,5548,2,2,14,413,134,9.86,FALSE,OpTic,Montages,Korean,twitch.tv/user1295,@insta30817,@tw55057,contact+1295@example.com,280.96,0.55,Top Moments 1295,232880,24-06-2025,6377
YT101296,FNHunter1699,OfficialRogue5314Clips,USA,Dota 2,,12971,55266689,302,183002,9,2,20,14287,3361,9.64,FALSE,G2 Esports,Live Stream Clips,Indonesian,twitch.tv/user1296,@insta98880,@tw47281,contact+1296@example.com,14007.81,1.1,Top Moments 1296,8604835,25-07-2025,73532
YT101297,MsQueen8925,MsKing2967Clips,Canada,TFT,Counter-Strike 2,1873,4864382,299,16268,7,1,22,1626,287,11.76,FALSE,EVOS,Interviews,Indonesian,twitch.tv/user1297,@insta12846,@tw68699,contact+1297@example.com,589.13,0.72,Top Moments 1297,352494,07-08-2025,9479
YT101298,xKing7277,MrAce2655Plays,Germany,FIFA,,4572,14935292,323,46239,8,1,9,3370,315,7.97,FALSE,G2 Esports,Vlogs,Filipino,twitch.tv/user1298,@insta57881,@tw71208,contact+1298@example.com,707.67,0.53,Top Moments 1298,374092,10-03-2025,29644
YT101299,GGWizard535,FNStorm5445Network,Germany,Minecraft,Counter-Strike 2,4987,13676327,322,42473,6,1,17,3445,465,9.21,FALSE,100 Thieves,Speedrun,Japanese,twitch.tv/user1299,@insta13903,@tw2274,contact+1299@example.com,550.58,1.8,Top Moments 1299,1811453,12-06-2025,24264
YT101300,OfficialPlay6892,OfficialGamer6463Channel,Brazil,Fighting Games,,1023,2171460,305,7119,6,2,21,509,173,9.58,FALSE,Dynamo,Game Guides,Spanish,twitch.tv/user1300,@insta84066,@tw92857,contact+1300@example.com,529.92,0.37,Top Moments 1300,131460,29-07-2025,6278
YT101301,RealFury7449,GGHunter2417Channel,India,FIFA,Roblox,14577,23689406,311,76171,9,2,14,8229,2078,13.53,FALSE,OpTic,Game Guides,Russian,twitch.tv/user1301,@insta93260,@tw35517,contact+1301@example.com,1751.78,4.47,Top Moments 1301,1933785,28-07-2025,70205
YT101302,GGHunter1876,MsStorm9094Highlights,Turkey,CS:GO Classics,Battlefield,2253,3977880,317,12548,4,3,20,546,228,6.17,FALSE,Envy,Speedrun,Filipino,twitch.tv/user1302,@insta14173,@tw33539,contact+1302@example.com,1474.8,0.69,Top Moments 1302,623305,07-06-2025,15878
YT101303,RealPlay7694,GGPlay4920Gaming,Indonesia,Fortnite,,889,3778704,319,11845,11,2,12,549,163,6.01,FALSE,Sentinels,Speedrun,Japanese,twitch.tv/user1303,@insta59153,@tw38655,contact+1303@example.com,278.5,0.18,Top Moments 1303,409183,27-06-2025,11256
YT101304,xBlade7602,ProSniper6826Official,Pakistan,League of Legends,League of Legends,7033,18644244,314,59376,11,7,14,1947,385,3.93,FALSE,No Affiliation,Tutorials,Spanish,twitch.tv/user1304,@insta22805,@tw13190,contact+1304@example.com,3282.7,1.65,Top Moments 1304,2175633,07-06-2025,88790
YT101305,MrPlay6485,MrNinja2230Esports,Thailand,Minecraft,,708,1308872,311,4208,5,2,8,428,92,12.36,FALSE,NRG,Match Highlights,Russian,twitch.tv/user1305,@insta91964,@tw53288,contact+1305@example.com,152.03,0.07,Top Moments 1305,65236,10-05-2025,4642
YT101306,ProBlade3669,ProSniper6181Clips,India,Valorant,,3118,12360188,322,38385,9,2,11,2348,459,7.31,FALSE,No Affiliation,Live Stream Clips,Russian,twitch.tv/user1306,@insta40251,@tw89302,contact+1306@example.com,2797.16,0.93,Top Moments 1306,550281,23-06-2025,44083
YT101307,GGNinja4385,RealStorm7836Live,Canada,PUBG Mobile,,2937,1436320,289,4969,1,0.5,15,272,31,6.1,FALSE,Team Liquid,News/Analysis,English,twitch.tv/user1307,@insta4794,@tw99145,contact+1307@example.com,75.35,1.23,Top Moments 1307,79997,01-08-2025,7439
YT101308,OfficialNinja6795,xPlay3384Esports,Spain,Rocket League,,16939,32425187,344,94259,4,3,8,11135,2040,13.98,FALSE,BK,Interviews,English,twitch.tv/user1308,@insta7028,@tw45825,contact+1308@example.com,7224.75,1.08,Top Moments 1308,2894397,24-06-2025,47544
YT101309,RealAce6793,OGFury8987Gaming,France,Rainbow Six Siege,League of Legends,6371,8758740,309,28345,7,3,11,3193,485,12.98,FALSE,No Affiliation,Game Guides,Korean,twitch.tv/user1309,@insta43516,@tw10965,contact+1309@example.com,2487.81,2.35,Top Moments 1309,1332153,28-05-2025,29498
YT101310,ProAce431,MrSniper6842Live,Turkey,Call of Duty,,2863,7550830,324,23305,11,3,17,2731,123,12.25,FALSE,RRQ,Cosplay/Entertainment,Portuguese,twitch.tv/user1310,@insta8355,@tw73686,contact+1310@example.com,1588.87,0.32,Top Moments 1310,813239,14-04-2025,31563
YT101311,TheGamer6135,TheBlade9892Official,Russia,Hearthstone,TFT,11030,9856664,288,34224,9,7,24,1171,266,4.2,FALSE,NRG,Vlogs,Korean,twitch.tv/user1311,@insta39452,@tw24394,contact+1311@example.com,3699.35,4.52,Top Moments 1311,540491,21-05-2025,49909
YT101312,GGPlay9830,TheFury8668Official,Canada,Overwatch,Hearthstone,27565,48937363,292,167593,11,4,2,18288,3767,13.16,FALSE,FaZe Clan,Speedrun,English,twitch.tv/user1312,@insta47984,@tw63463,contact+1312@example.com,14675.79,1.39,Top Moments 1312,5498548,23-07-2025,130799
YT101313,OGBlade2793,MrQueen8257Esports,Pakistan,PUBG Mobile,League of Legends,7277,39041647,308,126758,12,7,24,6701,835,5.95,FALSE,Complexity,Game Guides,English,twitch.tv/user1313,@insta50131,@tw42139,contact+1313@example.com,15680.93,0.62,Top Moments 1313,1098881,19-04-2025,96355
YT101314,FNHunter3963,MsWizard854Esports,France,Sim Racing,,3030,6435188,290,22190,10,1,10,471,591,4.79,FALSE,NRG,Speedrun,Korean,twitch.tv/user1314,@insta57450,@tw47338,contact+1314@example.com,702.29,1.27,Top Moments 1314,499128,24-06-2025,7170
YT101315,GGHunter3157,MrKing495Official,Japan,CS:GO Classics,TFT,500,987746,318,3106,6,2,18,183,39,7.15,FALSE,Team Liquid,Montages,Spanish,twitch.tv/user1315,@insta20080,@tw29647,contact+1315@example.com,62.14,0.09,Top Moments 1315,138699,05-08-2025,4272
YT101316,FNKing6445,OfficialRogue8575Clips,Malaysia,FIFA,,542,2274348,287,7924,12,2,19,561,57,7.8,FALSE,G2 Esports,Speedrun,Hindi,twitch.tv/user1316,@insta33007,@tw76197,contact+1316@example.com,320.05,0.25,Top Moments 1316,110528,12-06-2025,11234
YT101317,ProGamer9468,MrWizard3830Channel,India,Teamfight Tactics,Rocket League,1829,5879476,278,21149,8,3,21,651,507,5.48,FALSE,EVOS,Speedrun,Indonesian,twitch.tv/user1317,@insta70621,@tw36268,contact+1317@example.com,497.42,0.73,Top Moments 1317,608866,27-06-2025,28548
YT101318,MrStorm6397,TheAce5483Plays,Indonesia,Call of Duty,Minecraft,1124,1337942,321,4168,9,2,8,307,75,9.17,FALSE,Team Liquid,News/Analysis,Indonesian,twitch.tv/user1318,@insta55008,@tw24957,contact+1318@example.com,46.34,0.38,Top Moments 1318,23736,01-06-2025,2054
YT101319,TheHunter5213,OGGamer3856Live,Canada,FIFA,,2210,4136366,313,13215,10,5,11,1347,167,11.46,FALSE,G2 Esports,Live Stream Clips,Spanish,twitch.tv/user1319,@insta75177,@tw98800,contact+1319@example.com,817.26,0.41,Top Moments 1319,81977,24-07-2025,7826
YT101320,GGStorm7167,OfficialAce5683Official,Russia,Dota 2,Apex Legends,3263,3285858,337,9750,4,2,12,563,147,7.28,FALSE,No Affiliation,Esports Team Channel,Russian,twitch.tv/user1320,@insta90364,@tw90536,contact+1320@example.com,191.05,1.4,Top Moments 1320,51758,19-06-2025,13971
YT101321,RealShadow2070,ProKing8599Esports,USA,CS:GO Classics,,6957,1490039,320,4656,1,1,10,257,25,6.06,FALSE,T1,Tutorials,Hindi,twitch.tv/user1321,@insta24600,@tw25925,contact+1321@example.com,149.68,0.95,Top Moments 1321,56219,28-06-2025,4648
YT101322,GGShadow9453,FNGamer2373TV,Indonesia,Teamfight Tactics,Rocket League,2662,10484177,327,32061,8,1,20,1727,691,7.54,FALSE,100 Thieves,Tutorials,Spanish,twitch.tv/user1322,@insta23280,@tw66404,contact+1322@example.com,313.39,1.2,Top Moments 1322,765383,06-08-2025,32768
YT101323,MrPlay4264,MsFury9466Highlights,South Korea,Rainbow Six Siege,,6492,5527592,313,17660,2,1,12,1983,249,12.64,FALSE,T1,Cosplay/Entertainment,Hindi,twitch.tv/user1323,@insta23946,@tw97614,contact+1323@example.com,498.09,2.53,Top Moments 1323,810827,04-08-2025,13105
YT101324,GGStorm5283,MrQueen1374Official,Russia,Esports News,,3304,9662380,295,32753,11,1,2,814,748,4.77,FALSE,No Affiliation,Interviews,German,twitch.tv/user1324,@insta11350,@tw27170,contact+1324@example.com,723.96,0.68,Top Moments 1324,613072,12-07-2025,32745
YT101325,RealShadow1529,OGWizard7363Official,Vietnam,Hearthstone,Battlefield,500,222835,316,705,1,1,8,45,14,8.37,FALSE,Fnatic,Esports Team Channel,Spanish,twitch.tv/user1325,@insta80887,@tw31783,contact+1325@example.com,11.99,0.06,Top Moments 1325,22782,24-03-2025,288
YT101326,ProHunter190,MrNinja145Highlights,France,League of Legends,Minecraft,663,958105,297,3225,7,0.5,3,149,68,6.73,FALSE,BK,Tutorials,Filipino,twitch.tv/user1326,@insta51140,@tw97394,contact+1326@example.com,10.03,0.16,Top Moments 1326,92513,17-06-2025,4625
YT101327,FNStorm456,OGFury5271Live,Canada,Esports News,FIFA,2367,11464500,296,38731,12,4,11,4236,961,13.42,FALSE,Dynamo,Cosplay/Entertainment,Indonesian,twitch.tv/user1327,@insta82226,@tw32726,contact+1327@example.com,2944.91,0.26,Top Moments 1327,347634,20-05-2025,55354
YT101328,FNQueen8908,MrSniper947Highlights,USA,Fortnite,Mobile Legends,500,753270,340,2215,10,2,16,65,46,5.01,FALSE,Cloud9,Interviews,German,twitch.tv/user1328,@insta90539,@tw35787,contact+1328@example.com,108.42,0.13,Top Moments 1328,54930,31-05-2025,2911
YT101329,xWizard6266,MsRogue9755Official,Indonesia,Hearthstone,,7784,27850406,318,87579,9,0.5,8,5354,1354,7.66,FALSE,EVOS,Let's Play,German,twitch.tv/user1329,@insta32566,@tw28102,contact+1329@example.com,360.71,1.18,Top Moments 1329,763512,17-03-2025,46661
YT101330,ProQueen2139,MsSniper5555Official,Spain,Minecraft,Counter-Strike 2,34516,96970781,309,313821,11,2,10,19043,4628,7.54,FALSE,RRQ,News/Analysis,Filipino,twitch.tv/user1330,@insta66230,@tw31042,contact+1330@example.com,23063.96,1.8,Top Moments 1330,5284366,06-08-2025,420147
YT101331,MsKing5868,OGNinja2602Esports,France,Teamfight Tactics,,20952,24733759,335,73832,12,7,10,8035,589,11.68,FALSE,No Affiliation,Game Guides,Hindi,twitch.tv/user1331,@insta77435,@tw27577,contact+1331@example.com,4128.79,6.06,Top Moments 1331,504821,05-03-2025,81964
YT101332,TheFury3634,MrPlay1262Highlights,Spain,Mobile Legends,Mobile Legends,2118,4396157,282,15589,12,2,13,647,381,6.59,FALSE,EVOS,Vlogs,English,twitch.tv/user1332,@insta19758,@tw33728,contact+1332@example.com,1056.96,0.39,Top Moments 1332,193218,22-07-2025,8107
YT101333,OfficialFury8773,FNQueen453Gaming,USA,Call of Duty,Overwatch,32375,67314495,292,230529,9,10,15,19477,5539,10.85,FALSE,Dynamo,Interviews,Indonesian,twitch.tv/user1333,@insta31433,@tw82080,contact+1333@example.com,74223.15,10.52,Top Moments 1333,4576143,30-04-2025,296444
YT101334,RealQueen6195,RealPlay8634TV,South Korea,Fighting Games,League of Legends,3781,4391803,291,15092,3,3,17,504,168,4.45,FALSE,Sentinels,Vlogs,Portuguese,twitch.tv/user1334,@insta61443,@tw47665,contact+1334@example.com,1623.09,0.72,Top Moments 1334,482596,23-07-2025,4802
YT101335,OfficialKing848,OfficialStorm2965Highlights,Thailand,Hearthstone,FIFA,1738,863878,318,2716,6,7,26,313,72,14.18,FALSE,Complexity,Tutorials,Portuguese,twitch.tv/user1335,@insta84611,@tw21446,contact+1335@example.com,148.7,0.62,Top Moments 1335,23394,22-06-2025,3075
YT101336,OfficialShadow2356,MsFury6594Official,Philippines,League of Legends,Fortnite,1117,2711599,304,8919,7,1,13,707,175,9.89,FALSE,Sentinels,Game Guides,German,twitch.tv/user1336,@insta34289,@tw14983,contact+1336@example.com,183.43,0.39,Top Moments 1336,272463,02-07-2025,13348
